regime,pred_col,series_name,mean_weekly,ann_mean,weekly_vol,ann_vol,sharpe,hit_rate,max_drawdown,n_weeks
other,pred_rf_b2,equal_weight_return,-9.40602796791604e-05,-0.004891134543316341,0.014094802945781144,0.1016390694771496,-0.04812258286579415,0.49019607843137253,-0.3200537103772384,204
other,pred_rf_b2,long_short_return,0.0057968484569272385,0.3014361197602164,0.019468035858034013,0.14038600303742643,2.1471949712811083,0.6568627450980392,-0.12563760652750675,204
other,pred_rf_b2,top_minus_equal_weight,0.002746427067969556,0.1428142075344169,0.011622518373493654,0.08381117189130739,1.7039996495888288,0.6274509803921569,-0.08884371008593717,204
other,pred_rf_b2,exclude_bottom_minus_equal_weight,0.0007519372096363195,0.03910073490108862,0.002599192670369564,0.018743044895655266,2.08614636089104,0.6323529411764706,-0.012078805517404256,204
stress,pred_rf_b2,top_return,0.000572148273449468,0.029751710219372337,0.024743686898273713,0.17842926371150478,0.16674232466416886,0.5631067961165048,-0.25591274014790766,103
stress,pred_rf_b2,bottom_return,-0.0021649844589059115,-0.1125791918631074,0.02528755517244723,0.1823511536107662,-0.6173758138290198,0.5339805825242718,-0.368369912825583,103
stress,pred_rf_b2,exclude_bottom_return,0.0005777015369175946,0.03004047991971492,0.017740978023840333,0.12793201188367223,0.2348159735581313,0.5631067961165048,-0.2164241520482328,103
stress,pred_rf_b2,equal_weight_return,3.557620273849673e-05,0.0018499625424018302,0.01754481071558323,0.12651742930669074,0.014622195159509112,0.5728155339805825,-0.24800697832616764,103
stress,pred_rf_b2,long_short_return,0.002737132732355381,0.1423309020824798,0.02951073597835177,0.21280494349325452,0.6688326866193848,0.5436893203883495,-0.20503800623282076,103
stress,pred_rf_b2,top_minus_equal_weight,0.0005365720707109715,0.02790174767697052,0.018516837744006958,0.13352681589092805,0.20895988188441622,0.5242718446601942,-0.13684975048576398,103
stress,pred_rf_b2,exclude_bottom_minus_equal_weight,0.0005421253341790981,0.028190517377313103,0.004185297895742866,0.030180612332384883,0.9340604844873761,0.6019417475728155,-0.02752004767223936,103
calm,pred_rf_b3,top_return,-0.0006346694892255092,-0.033002813439726476,0.016608592656982977,0.11976626487609363,-0.27556017943675654,0.48792270531400966,-0.33056870879242956,207
calm,pred_rf_b3,bottom_return,-0.003442461533495496,-0.1790079997417658,0.016022397898134835,0.11553915435522319,-1.5493275915055489,0.4106280193236715,-0.5326188160649918,207
calm,pred_rf_b3,exclude_bottom_return,-0.001165050630134,-0.060582632766968,0.013018457520585794,0.09387743223584374,-0.6453375568983307,0.463768115942029,-0.3116630908884807,207
calm,pred_rf_b3,equal_weight_return,-0.0016171246639536828,-0.08409048252559151,0.012874318915209532,0.09283803397092778,-0.9057762096935876,0.4927536231884058,-0.3279584675930492,207
calm,pred_rf_b3,long_short_return,0.002807792044269987,0.14600518630203932,0.014868250690491669,0.10721648048204115,1.3617793239024973,0.6086956521739131,-0.11412023118193439,207
calm,pred_rf_b3,top_minus_equal_weight,0.0009824551747281737,0.05108766908586503,0.008703954615360538,0.06276510932998773,0.8139501329834617,0.5265700483091788,-0.07829497823932412,207
calm,pred_rf_b3,exclude_bottom_minus_equal_weight,0.00045207403381968247,0.023507849758623488,0.002271955415874884,0.01638330349501001,1.434866281136979,0.6280193236714976,-0.02542761979698586,207
other,pred_rf_b3,top_return,0.002674673330301086,0.1390830131756565,0.019730618856692105,0.1422795159688801,0.9775336402330551,0.5294117647058824,-0.2532996543375271,204
other,pred_rf_b3,bottom_return,-0.0031349653958983184,-0.16301820058671257,0.016379918631472527,0.11811727302740425,-1.3801385386614105,0.43137254901960786,-0.49615016610325274,204
other,pred_rf_b3,exclude_bottom_return,0.0006556751080509227,0.03409510561864798,0.01451978724827308,0.10470367486495354,0.32563427847803555,0.5343137254901961,-0.2898673430237944,204
other,pred_rf_b3,equal_weight_return,-9.40602796791604e-05,-0.004891134543316341,0.014094802945781144,0.1016390694771496,-0.04812258286579415,0.49019607843137253,-0.3200537103772384,204
other,pred_rf_b3,long_short_return,0.005809638726199405,0.3021012137623691,0.017990472994550855,0.12973114570340658,2.3286714391086756,0.6862745098039216,-0.12095105584238514,204
other,pred_rf_b3,top_minus_equal_weight,0.0027687336099802462,0.1439741477189728,0.011068438382092358,0.07981564425189534,1.8038336853436334,0.6127450980392157,-0.0823645671066137,204
other,pred_rf_b3,exclude_bottom_minus_equal_weight,0.0007497353877300829,0.03898624016196431,0.002409932170833678,0.017378268024662136,2.2433904291634534,0.6421568627450981,-0.012711280686145118,204
stress,pred_rf_b3,top_return,0.00011012955393614716,0.005726736804679652,0.02312051611265973,0.166724412718772,0.03434851987956567,0.5631067961165048,-0.26818177152789874,103
stress,pred_rf_b3,bottom_return,-0.0017249192387861405,-0.0896958004168793,0.02483291398461499,0.1790726893814322,-0.500890452512407,0.5242718446601942,-0.3527596960642837,103
stress,pred_rf_b3,exclude_bottom_return,0.000469217399651438,0.024399304781874777,0.017836794760670807,0.12862295619905206,0.1896963458382602,0.5728155339805825,-0.22117830728636603,103
stress,pred_rf_b3,equal_weight_return,3.557620273849673e-05,0.0018499625424018302,0.01754481071558323,0.12651742930669074,0.014622195159509112,0.5728155339805825,-0.24800697832616764,103
stress,pred_rf_b3,long_short_return,0.0018350487927222868,0.09542253722155891,0.02739008910168128,0.1975127413912785,0.4831209194374153,0.5631067961165048,-0.20185147765587855,103
stress,pred_rf_b3,top_minus_equal_weight,7.455335119765062e-05,0.003876774262277832,0.017530148224146485,0.1264116965772883,0.03066784456854091,0.5436893203883495,-0.14500839456983453,103
stress,pred_rf_b3,exclude_bottom_minus_equal_weight,0.00043364119691294165,0.022549342239472966,0.004132796044318755,0.02980201609765203,0.7566381470832615,0.5728155339805825,-0.02926687420110821,103
calm,pred_xgb_b1,top_return,0.0006123915916776108,0.03184436276723576,0.015501861404911652,0.11178551232109038,0.2848702135547464,0.5362318840579711,-0.2708310075336597,207
calm,pred_xgb_b1,bottom_return,-0.003430767359155552,-0.1783999026760887,0.015820389911827885,0.11408245404985731,-1.5637803741329304,0.40096618357487923,-0.5226002004345711,207
calm,pred_xgb_b1,exclude_bottom_return,-0.0011681896118375015,-0.06074585981555008,0.013056896409740962,0.09415461900748541,-0.6451713198554889,0.5024154589371981,-0.30797210960972476,207
calm,pred_xgb_b1,equal_weight_return,-0.0016171246639536828,-0.08409048252559151,0.012874318915209532,0.09283803397092778,-0.9057762096935876,0.4927536231884058,-0.3279584675930492,207
calm,pred_xgb_b1,long_short_return,0.004043158950833164,0.21024426544332453,0.01446855367249767,0.10433422429598632,2.0151035469136325,0.5942028985507246,-0.0786483456448265,207
calm,pred_xgb_b1,top_minus_equal_weight,0.002229516255631294,0.11593484529282728,0.008355218964577985,0.060250340789030125,1.9242189135291283,0.6183574879227053,-0.06441766870746435,207
calm,pred_xgb_b1,exclude_bottom_minus_equal_weight,0.0004489350521161811,0.023344622710041417,0.002243975798794368,0.016181539606906714,1.4426700596571975,0.5942028985507246,-0.020255615626665523,207
other,pred_xgb_b1,top_return,0.0024263829235307,0.1261719120235964,0.020485896216899755,0.14772589846773165,0.8540947344527854,0.553921568627451,-0.2624107860247185,204
other,pred_xgb_b1,bottom_return,-0.0031959790856385243,-0.16619091245320328,0.01635962169150438,0.11797090971182392,-1.408744858026185,0.4215686274509804,-0.49161960499631274,204
other,pred_xgb_b1,exclude_bottom_return,0.0006705730986477194,0.03486980112968141,0.014482505775263216,0.10443483433982975,0.3338905198644302,0.5147058823529411,-0.28954350349108654,204
other,pred_xgb_b1,equal_weight_return,-9.40602796791604e-05,-0.004891134543316341,0.014094802945781144,0.1016390694771496,-0.04812258286579415,0.49019607843137253,-0.3200537103772384,204
other,pred_xgb_b1,long_short_return,0.005622362009169224,0.2923628244767997,0.018685050800363798,0.13473981749072225,2.1698324216368396,0.6274509803921569,-0.09965252132752363,204
other,pred_xgb_b1,top_minus_equal_weight,0.002520443203209861,0.13106304656691278,0.011642162674742586,0.08395282896215475,1.5611510438319465,0.6176470588235294,-0.07765830394691253,204
other,pred_xgb_b1,exclude_bottom_minus_equal_weight,0.0007646333783268794,0.03976093567299773,0.002357764042519272,0.017002078301496984,2.3385926689619403,0.6078431372549019,-0.010050212906254786,204
stress,pred_xgb_b1,top_return,0.0008764810514523981,0.045577014675524705,0.022931591097132685,0.1653620550573708,0.27561954681630063,0.5631067961165048,-0.21477577530703118,103
stress,pred_xgb_b1,bottom_return,-0.0019028280158332076,-0.0989470568233268,0.025155513467777075,0.18139898733739038,-0.5454664233560007,0.49514563106796117,-0.32378827752239875,103
stress,pred_xgb_b1,exclude_bottom_return,0.0005130615483113701,0.026679200512191248,0.017176479001421264,0.12386135154310973,0.2153956838013801,0.5922330097087378,-0.2317529431444791,103
stress,pred_xgb_b1,equal_weight_return,3.557620273849673e-05,0.0018499625424018302,0.01754481071558323,0.12651742930669074,0.014622195159509112,0.5728155339805825,-0.24800697832616764,103
stress,pred_xgb_b1,long_short_return,0.002779309067285607,0.14452407149885158,0.026810615299362125,0.1933340963771789,0.7475353504996707,0.5631067961165048,-0.1643463317151712,103
stress,pred_xgb_b1,top_minus_equal_weight,0.0008409048487139016,0.04372705213312288,0.01660754464573537,0.11975870755951261,0.36512628621508175,0.5242718446601942,-0.10632873444370314,103
stress,pred_xgb_b1,exclude_bottom_minus_equal_weight,0.0004774853455728736,0.024829237969789426,0.00364218530425093,0.026264171738436277,0.9453653523538723,0.5728155339805825,-0.021223651011397136,103
calm,pred_xgb_b2,top_return,0.00024374355702243947,0.012674664965166853,0.016600866860690698,0.11971055336674243,0.10587759064430223,0.5314009661835749,-0.30389914965524734,207
calm,pred_xgb_b2,bottom_return,-0.0041907910554587,-0.21792113488385242,0.014978445797709888,0.10801110870080223,-2.0175807609521725,0.391304347826087,-0.591460273534568,207
calm,pred_xgb_b2,exclude_bottom_return,-0.0009826979835701607,-0.05110029514564836,0.013208710887207716,0.09524936877321372,-0.5364895936194268,0.4975845410628019,-0.30788461916274185,207
calm,pred_xgb_b2,equal_weight_return,-0.0016171246639536828,-0.08409048252559151,0.012874318915209532,0.09283803397092778,-0.9057762096935876,0.4927536231884058,-0.3279584675930492,207
calm,pred_xgb_b2,long_short_return,0.004434534612481139,0.23059579984901923,0.014687153741816637,0.10591057181348536,2.1772689534252705,0.6038647342995169,-0.07519120885542586,207
calm,pred_xgb_b2,top_minus_equal_weight,0.0018608682209761223,0.09676514749075836,0.008768235142109285,0.06322864280040061,1.5304005147829183,0.5748792270531401,-0.08826372778938804,207
calm,pred_xgb_b2,exclude_bottom_minus_equal_weight,0.000634426680383522,0.032990187379943144,0.0021364802634708025,0.015406378277921583,2.1413330754847415,0.6231884057971014,-0.009664034545765575,207
other,pred_xgb_b2,top_return,0.003261337361403955,0.16958954279300564,0.02078300628963336,0.14986838967112734,1.131589811334829,0.553921568627451,-0.26826990543573875,204
other,pred_xgb_b2,bottom_return,-0.003691068656188027,-0.19193557012177742,0.015454296525307209,0.11144251709644021,-1.7222831565773056,0.4068627450980392,-0.5421578291044503,204
other,pred_xgb_b2,exclude_bottom_return,0.000793688574213067,0.04127180585907948,0.014686113552883736,0.10590307090441786,0.38971302254614587,0.5343137254901961,-0.2879949701623883,204
other,pred_xgb_b2,equal_weight_return,-9.40602796791604e-05,-0.004891134543316341,0.014094802945781144,0.1016390694771496,-0.04812258286579415,0.49019607843137253,-0.3200537103772384,204
other,pred_xgb_b2,long_short_return,0.006952406017591983,0.3615251129147831,0.01808695675736758,0.1304269000115774,2.7718600448426836,0.6617647058823529,-0.09598203747118893,204
other,pred_xgb_b2,top_minus_equal_weight,0.0033553976410831154,0.174480677336322,0.011182575555563946,0.08063869911467202,2.1637337810745465,0.5735294117647058,-0.06733272367465945,204
other,pred_xgb_b2,exclude_bottom_minus_equal_weight,0.0008877488538922267,0.04616294040239579,0.0023072167872885295,0.01663757686036017,2.7746192122713023,0.6715686274509803,-0.009250831057937546,204
stress,pred_xgb_b2,top_return,0.00017991821522382465,0.009355747191638881,0.02352722698269072,0.1696572465111426,0.05514499017302171,0.5145631067961165,-0.25881168573593955,103
stress,pred_xgb_b2,bottom_return,-0.0017602896822867717,-0.09153506347891213,0.02361229141389479,0.17027065484799153,-0.5375856665414819,0.5436893203883495,-0.33408739179545865,103
stress,pred_xgb_b2,exclude_bottom_return,0.0004772095074969789,0.0248148943898429,0.017598579110445753,0.1269051587160432,0.19553889409151207,0.5825242718446602,-0.22953531280221243,103
stress,pred_xgb_b2,equal_weight_return,3.557620273849673e-05,0.0018499625424018302,0.01754481071558323,0.12651742930669074,0.014622195159509112,0.5728155339805825,-0.24800697832616764,103
stress,pred_xgb_b2,long_short_return,0.0019402078975105962,0.100890810670551,0.02638046961662821,0.19023227174714571,0.5303559156600609,0.5242718446601942,-0.18723168243577082,103
stress,pred_xgb_b2,top_minus_equal_weight,0.00014434201248532763,0.007505784649237036,0.016704246275295192,0.12045603292711034,0.06231140497362131,0.49514563106796117,-0.12113657788128812,103
stress,pred_xgb_b2,exclude_bottom_minus_equal_weight,0.0004416333047584828,0.022964931847441104,0.0035371064306715643,0.025506437205119473,0.9003582767267765,0.5922330097087378,-0.023742066925221367,103
calm,pred_xgb_b3,top_return,-0.00024412261261171864,-0.012694375855809369,0.015999042961013572,0.11537073950857128,-0.1100311561656087,0.5072463768115942,-0.3176876692818589,207
calm,pred_xgb_b3,bottom_return,-0.004079600531568685,-0.21213922764157161,0.015855038938134853,0.11433231173184666,-1.8554617188106879,0.38164251207729466,-0.5828421372534881,207
calm,pred_xgb_b3,exclude_bottom_return,-0.001008649736579309,-0.05244978630212407,0.013010922510270468,0.09382309650373763,-0.5590285149034132,0.4927536231884058,-0.30499199082541384,207
calm,pred_xgb_b3,equal_weight_return,-0.0016171246639536828,-0.08409048252559151,0.012874318915209532,0.09283803397092778,-0.9057762096935876,0.4927536231884058,-0.3279584675930492,207
calm,pred_xgb_b3,long_short_return,0.0038354779189569673,0.1994448517857623,0.014252191753824516,0.10277401631231867,1.9406155265906104,0.6328502415458938,-0.062636422444049,207
calm,pred_xgb_b3,top_minus_equal_weight,0.0013730020513419642,0.07139610666978213,0.00835163788474103,0.06022451725508279,1.185499028035073,0.5797101449275363,-0.07097935196667217,207
calm,pred_xgb_b3,exclude_bottom_minus_equal_weight,0.0006084749273743735,0.03164069622346742,0.0022057510735874414,0.015905897193458526,1.989243098872788,0.642512077294686,-0.016034504391651497,207
other,pred_xgb_b3,top_return,0.0022070629644871964,0.11476727415333421,0.020807246455654668,0.1500431879941585,0.7648949325030492,0.5392156862745098,-0.2776689602786061,204
other,pred_xgb_b3,bottom_return,-0.003295494107515489,-0.17136569359080545,0.01479769570172589,0.10670770122257155,-1.6059355756654325,0.4019607843137255,-0.4913481756905272,204
other,pred_xgb_b3,exclude_bottom_return,0.00069467503763903,0.03612310195722956,0.014867303834037044,0.10720965260304584,0.336938895707263,0.5294117647058824,-0.2972658584295428,204
other,pred_xgb_b3,equal_weight_return,-9.40602796791604e-05,-0.004891134543316341,0.014094802945781144,0.1016390694771496,-0.04812258286579415,0.49019607843137253,-0.3200537103772384,204
other,pred_xgb_b3,long_short_return,0.005502557072002685,0.2861329677441396,0.018548033048345014,0.13375176842961717,2.139283622965392,0.5980392156862745,-0.1289642184796764,204
other,pred_xgb_b3,top_minus_equal_weight,0.0023011232441663564,0.11965840869665054,0.01124922441246628,0.08111931085669688,1.4750915340988995,0.5833333333333334,-0.1043556024633137,204
other,pred_xgb_b3,exclude_bottom_minus_equal_weight,0.0007887353173181902,0.04101423650054589,0.002325909459202243,0.01677237163448081,2.4453450826374734,0.6470588235294118,-0.012089985093751986,204
stress,pred_xgb_b3,top_return,-0.0003706203295907649,-0.019272257138719773,0.02375033698745926,0.1712661156356666,-0.11252813825542428,0.5145631067961165,-0.2612890815192641,103
stress,pred_xgb_b3,bottom_return,-0.0015731217378940974,-0.08180233037049306,0.02369841937189236,0.170891732385614,-0.47867927388030473,0.5048543689320388,-0.31629330974550024,103
stress,pred_xgb_b3,exclude_bottom_return,0.0004324816300974033,0.022489044765064973,0.01758516752947611,0.12680844643030104,0.1773465837500489,0.5728155339805825,-0.23007965550532516,103
stress,pred_xgb_b3,equal_weight_return,3.557620273849673e-05,0.0018499625424018302,0.01754481071558323,0.12651742930669074,0.014622195159509112,0.5728155339805825,-0.24800697832616764,103
stress,pred_xgb_b3,long_short_return,0.0012025014083033316,0.06253007323177324,0.02548990025030781,0.18381028471789435,0.34018810932011895,0.5145631067961165,-0.19127883764831888,103
stress,pred_xgb_b3,top_minus_equal_weight,-0.0004061965323292623,-0.02112221968112164,0.016301711457039982,0.11755331307235287,-0.17968204492987047,0.47572815533980584,-0.13434341297968294,103
stress,pred_xgb_b3,exclude_bottom_minus_equal_weight,0.00039690542735890697,0.020639082222663162,0.003554582902062987,0.02563246183255138,0.8051931319547704,0.5922330097087378,-0.022303223144642288,103
